-38430	-64900	6994	-23600	43262
72871	95764	-85269	-29401	43977
1163	77472	78785	26747	68182
-81657	-88137	-41357	17220	94945
83581	-50255	-96854	15177	84163
66123	-11987	-27459	90667	79238
-88022	-5472	-47257	-42154	58672
-60048	-71507	-6275	38045	98897
4823	60111	-28614	-52749	-38331
-383	-5270	38218	15188	44381
62381	-75647	81303	-93842	62508
-43719	66742	69782	-6278	82557
-21621	-57289	37980	-92649	-91601
67264	-85700	43309	-31034	-37979
-82856	41096	-54411	-9283	-61268
-39977	-98331	-23767	26423	-52961
-63741	16087	-34466	-67812	-76225
-53887	89517	-979	19692	93472
-48479	14366	29199	85499	1503
93421	14364	-41508	44958	33873
25002	8883	-93416	-4131	-71634
-55449	63802	-38025	3762	-61338
-78792	90503	-49889	95275	11651
-13329	-70743	-92406	92763	36320
97093	85534	-95088	62643	-63279
-84205	23094	66475	-62769	5947
952	-13302	-35575	62201	69429
-35864	-34147	52571	10617	60509
-65820	-72407	-53887	648	-44889
-15415	-38677	-50210	-92246	-69780
94060	47222	99185	-6877	26767
98021	88455	-28416	-65638	-66176
-53309	-15510	18649	-1300	-21746
-49163	1423	13195	-1910	6735
-34008	84668	-79697	49348	52460
-55699	-85234	98479	28605	-38877
9949	6021	-68996	-26673	-48629
-43934	-36633	-85942	-28880	78657
-34482	80381	-23525	88371	27227
52147	-9516	-90046	-73004	51393
20730	48618	-87057	11784	71365
-62042	-81658	87849	-85972	-37112
-16239	10248	-41973	43983	-40553
-35058	62825	44921	21679	84772
-36671	-52681	-68161	-56549	74746
-5605	-82642	-68960	94730	-2957
92584	-4901	-50321	-32981	78881
95536	59325	-67974	-3785	83632
60166	-36712	57499	98452	-34990
-21450	-50840	-29363	56713	-71665
23474	54868	-77461	-85515	-75479
-60639	87916	99912	31492	-9371
-76690	-32978	-11433	32242	59002
-97787	-65723	-84680	5827	45105
38803	66758	-79196	-63514	-43180
-13655	-34796	-86619	-76656	40285
-49484	75610	48677	25472	-56031
-66466	-9701	-60374	73159	-6996
689	-2490	91903	33943	-36046
92435	-77778	-56314	30993	39665
-65122	29659	66333	-45383	-58679
41541	38767	52139	97851	48388
-87453	57308	99604	-89798	-83350
-43133	97541	60040	-96521	-11668
91661	-64209	20462	-32857	-69190
-46589	-35763	28583	13675	37633
-67265	-69225	-26884	-10269	46232
-45272	-5120	-35581	24034	10418
-83145	-28596	55082	89540	22705
24355	82809	11719	21607	-93957
71672	-6301	16864	-67203	83164
-5628	15229	-52982	45417	-60654
79095	-95918	25525	15891	55710
44383	10299	-83165	-61010	50568
45993	43816	53128	-41279	-94460
-36647	273	68009	-88883	40399
90830	-35536	-17597	96717	-13774
63592	66655	63543	3926	-12964
-23519	-13409	-19512	96124	45333
-44189	-57792	73131	-16124	88312
-50936	-57726	79455	-65234	-43724
-36151	-46516	-1918	48189	90313
-4700	-31048	37601	-16537	-1321
21569	-91009	29720	11691	-67889
52134	81488	-54464	-45543	52618
84262	-28198	-76357	-97012	66694
76381	-2585	98931	-39395	28336
97349	60565	-5750	-23426	-47311
24390	-9734	-85988	21572	-80187
11573	17801	76061	-97395	58860
-63609	21988	-86137	-60940	94375
-98145	-60180	-97472	5105	-70864
30559	-91282	25024	-11602	-96050
-37766	-15503	-97357	96086	-9799
96765	33690	73401	-92519	48656
14127	74032	-67159	-47002	85920
51758	66122	4096	-60623	-21305
95613	-52387	7408	23655	6918
-92838	-11745	40490	-69869	-62752
30569	10854	-57396	-25553	89591
45339	95098	34282	-41212	-26789
-90912	33277	70453	-77420	73104
37494	-8379	15107	-91961	35304
10784	-14156	84143	10319	99107
-4733	-12624	85214	-64466	65067
-5111	-68983	-22772	94979	10293
-37529	23876	96304	-75254	36712
21858	12061	92594	28216	45185
-24092	-38030	78941	1085	19139
-66388	65478	-21879	75372	-80719
-88937	95398	-85362	26326	38573
-26958	-28663	-81125	84003	69654
-21608	-28505	-46117	-84836	3443
-31950	27142	-1448	-72368	16259
-82669	98576	11724	-92843	-17746
85204	-22547	-66913	-93196	-65749
57200	37353	-45026	-91139	52431
21850	70352	-43442	98161	88775
92579	-23367	-43755	-71869	-63478
-9242	27968	46517	-68465	12203
84764	26744	-11138	92736	70082
-92949	51512	-16593	-50269	83852
77615	63478	-61592	-50652	-5799
-69992	81753	-51486	-76443	-10464
-20441	-61462	49364	-80245	-45061
2140	-94181	53367	-80567	-12305
14092	-15252	-58166	59809	-65936
94316	-45535	99920	19417	39581
41012	9870	-98428	21526	-18319
17504	51987	-34896	-6587	-50643
14008	21527	-87669	7248	-23014
-48982	99948	21837	-30574	-3255
43472	32604	25353	-33758	-12717
86339	-97592	-53348	97337	-84205
24172	66609	-62985	83947	-92209
-992	-35652	85564	2331	-61735
80076	45876	-13816	62616	17892
81716	24573	-52443	62486	86653
-55111	-92497	51377	-17183	99575
-19425	-77291	-11087	-78593	-30166
-93090	13451	-7266	-13182	-64746
-98546	-95291	71511	15482	99145
-14803	-44060	60979	32797	-2012
-40398	15438	72594	-69662	-7724
-39759	-8219	86779	-96366	31508
1980	85393	71819	-66679	-87030
-53196	-61355	70287	51627	-49840
16663	35723	12951	97074	81299
22042	-53607	-63808	44569	66073
50972	-48189	36886	-14019	-78208
-83341	62974	-79263	-34390	96802
-90337	-63662	-32708	-45679	64509
-5110	-23357	-57434	-66290	-40990
5558	-22978	-60627	-2786	88218
-22127	-83217	-30640	-4164	-36577
-9119	-55444	57757	72759	88941
-70272	-88280	290	-62044	-8814
-42984	-15115	-62177	77202	33865
-35267	-8	29360	41957	-79832
-84829	60601	36082	2969	-86823
75198	-90190	93977	-91307	-13866
-60482	94562	-56075	69431	23967
94659	-32766	36492	67125	17933
61534	-41164	-91621	-99908	19168
9451	-44303	99693	90399	61449
89493	-55794	75293	68467	-18762
79792	97830	-62996	-51008	79057
-93890	-94009	-51490	60269	580
93139	33003	59138	43320	92230
-52843	57399	31758	79455	88064
69333	-67937	48728	93052	35657
21715	48453	46651	-73814	36465
54631	66616	40733	-80729	-37211
-56596	-60993	289	-79304	-44163
-67790	59363	-33694	91644	45229
66989	47299	13301	-28860	24507
71384	-27574	55171	48043	-90448
-53816	-55777	-59115	85964	-74337
51979	-84967	77691	-25020	-89043
-72189	53898	-87575	-95056	5060
-32994	-62815	99066	66541	94352
48559	53021	22649	-60354	-33047
77045	29202	-4311	83402	47302
1442	36638	-36086	92862	-68443
1760	-81842	58283	67676	-36321
-52137	-77397	11027	89423	-34525
73081	44662	-31153	80720	89752
86221	-25431	29738	-2688	-91919
-47136	57751	-37719	47449	-18306
-61344	-26849	41164	-90238	38726
-47652	-60517	-51532	31388	4692
53105	64728	-70070	-58055	94190
-40919	-66925	55813	-57730	-90515
31905	15387	85375	-41233	-49459
41134	-28159	-5224	-28595	7436
-37490	33510	-69598	-3616	14185
-38494	76146	38065	-92273	52925
-59750	7684	96692	-54331	32018
-49480	-72630	20076	6199	79948
-45003	95393	-92110	-8243	-73751
85200	-22059	93534	-65018	94416
58633	-58380	-89017	50329	-55081
58455	-76883	38965	-20568	-57180
87666	83501	-92393	33541	-72929
-1875	72025	-91235	55669	-42762
5705	47393	57409	75104	-47521
-26347	86711	43743	27892	6297
83589	-40618	31808	-20886	-51614
38421	-29933	-85667	-33960	-89210
16321	45987	48516	71075	-59035
-31502	38511	71332	-86445	-9590
-27600	-20411	4510	98421	78875
79723	18154	83503	43729	12538
-40939	87813	-47538	3536	47589
-61229	88391	62211	-17526	-17226
-22387	-58956	-59001	-92489	26593
-13017	70303	-9921	-92487	81156
70783	-69674	-88138	-96334	-15880
-51266	-90861	78287	81956	-20202
69942	24472	33658	-50311	49239
95509	17637	-20281	-85980	-47464
-85528	-16477	-63350	-44414	55181
33874	97747	97465	-89275	13950
-26114	-87981	-12377	81403	75408
-46569	-84140	76065	-97071	-93786
-37004	-56611	64952	18622	75744
-50578	35623	88114	486	91444
60693	78571	57556	27585	91409
-44491	6292	9967	54372	14888
-10912	82593	66566	-74095	99454
48928	924	-20069	94976	3378
23307	-99356	-87807	-33541	79581
-18457	-5685	-52842	73631	-79200
-58317	-5910	-58935	-31652	34910
63505	68725	74802	85525	50778
-55392	18801	-31947	-75019	42666
-66562	-50886	-43278	-57919	64927
82865	-37574	5728	-3607	15735
-8341	34087	98648	99774	-36245
-90272	-29321	71632	6797	-51751
-43257	11612	-81941	-41352	-57035
-15242	-26334	-20730	33012	59979
-45265	-4015	-97650	-57087	39186
-79016	-93193	38772	-20408	-26409
37458	59477	63631	65557	87343
-87102	73206	-22163	96978	72411
-96741	19446	-35094	18226	7558
94931	58395	-50665	-3873	-29443
91658	-6613	67582	17255	-12008
35206	71741	-97759	65886	-45673
-78854	-22733	86211	27268	17677
-84227	11354	68555	21544	-51020
-93498	-74343	2129	61028	-30080
-28734	-36954	49335	-52525	-69751
89765	3063	-38667	51158	-33675
-72851	-88830	47150	29096	22547
45200	66734	21553	-60702	-50345
-48896	43509	44751	42821	-74182
-93242	-36295	-85213	-81139	-95475
87371	-42803	26423	-23291	18706
-6209	-40470	96116	-5166	45411
-92948	-45807	58152	38806	-6932
26624	78692	-43379	43551	628
66782	-61726	87556	60395	-56851
41844	98492	-69366	93523	-62181
-53115	-91102	-54990	-59421	75025
26562	94021	-59882	-51374	55261
-92405	10938	-36736	22369	-8151
94951	-61917	38727	46455	28917
-32131	21689	-8437	6981	52801
-49487	-82443	37220	66685	58298
-13516	13254	-36314	-59924	39349
-77700	28506	16299	60776	44127
65501	6003	-97516	98649	62180
39351	34995	67524	73798	54756
-58038	95604	-13031	10597	-87167
6456	-28577	12765	-86526	55853
-64689	80010	86028	94463	-42951
61664	9457	62089	-70073	64404
55777	78095	-86909	9613	2040
46518	-86872	17356	44849	-187
-92077	-37258	-95735	28825	66528
-56918	15900	64323	24315	50996
-82858	68637	-69378	54074	-73764
-50613	45592	-47546	79008	-43081
27200	68874	64432	98495	-17434
62261	85629	-53031	14497	-83136
11344	42268	71846	-22495	-6887
-21285	-6789	-6671	-97110	-28978
59961	10854	-41646	55902	-25382
60034	58239	-23452	66098	-19072
-63259	97285	-37881	-11681	-38412
28560	-95709	54232	32316	57341
59123	1181	-76810	76044	-56192
85545	-62400	-96849	551	-60036
73335	90737	-792	-7499	78427
-15971	90687	-93599	9999	74679
37249	93357	-7435	-38201	71553
-87348	35748	92220	-90767	702
-22513	-69564	32853	-31707	67713
69361	77940	-10330	32731	-2429
-86397	37735	-25507	-48452	-23522
-34659	-24245	33781	21838	-33173
-17773	91444	85264	-33535	-3964
93654	65018	-97790	45101	97415
54910	-59925	96053	72632	-87275
59493	71054	-19509	66528	38632
21272	-442	-16593	-31274	31417
83560	97563	16622	-60236	-56958
58343	31925	79339	-27079	45539
72378	-82545	-6915	54460	-23545
49327	85609	22215	-48728	-26706
21224	-96630	-67464	20834	-15686
-19999	10897	-96267	76838	56483
95201	46221	55241	92937	-73236
4936	-55792	-81610	-14509	-28191
70381	-52351	-59918	49069	-1179
-42847	-79352	-46606	-8095	-83585
68681	-39343	46244	25716	-65115
-80613	75370	-59493	-15737	-8105
38566	51764	24138	-39274	46040
-92711	35780	17523	-20842	75057
-98085	29959	-80567	51329	94958
81853	67971	76347	-99041	61914
58327	954	94158	-43185	-55961
63908	29726	40469	8223	27401
35646	-12764	96739	-46933	41708
-15331	25531	-44939	88617	70306
64062	17496	-46820	55123	16152
-33923	71732	-5216	-88790	16727
49694	-3059	-41388	-67569	-63433
72181	-85535	-55300	612	-28834
-87009	57792	79315	91284	29892
87404	3159	59800	-9862	-1903
-64067	87288	10438	73402	90710
45560	-16472	-14086	-82305	-35611
-37140	97005	63741	37607	27027
-4770	44306	25256	-6369	75984
-76967	-13741	64148	78497	10178
-4996	-48619	79897	-94966	86011
13816	-83054	86710	-48939	-22219
-37048	11941	34468	-74632	54304
-6878	-32073	-31471	-94044	92485
-74768	-68362	-48660	-71884	14551
-83464	43272	-10903	-60776	-86434
86995	-20409	-57215	92151	28237
4469	-33155	47284	-16892	23449
80795	8460	-67901	-71574	35638
24188	-27823	-54843	-84499	-7638
-13730	-4993	-65515	-10354	69376
-44781	81629	77431	32586	7124
51016	79458	84241	24017	-15326
-61418	-51790	-28351	48635	9705
-11282	46633	-30169	-41796	81491
15923	-99277	74132	-25396	51881
-55713	-42539	-28431	-82412	37440
83595	13483	-53163	-58530	-44536
70617	6693	-87498	-55303	18767
13438	90690	57646	25196	18439
46484	-12838	-47109	99130	-10016
48344	75211	40547	-47745	-21362
85419	-83525	88875	-45811	-22384
8134	14910	-19708	33185	67226
75533	-48742	23121	67823	-58413
-30263	44345	-65026	39995	-28614
-65026	-54632	22060	55125	-52075
-15145	70909	5808	80440	68740
-98096	48649	67367	-67396	34951
54360	-41082	66297	-55440	41329
-53574	64396	-96478	92567	-73793
49860	-66937	-17718	34077	76568
82374	-96158	50410	-17084	-77091
44348	-63688	5411	-60307	-89270
88907	71464	71477	3192	-28481
518	-61996	40215	94376	61070
-57794	-53014	40274	-87651	-81847
11256	-18402	84355	-41550	67662
-28102	-76209	72132	-97538	-82897
-87809	78565	17441	-93569	63816
-71445	4985	4316	-39476	-5280
32038	-84325	-28371	-78015	-46887
-87995	48321	-57763	75920	89898
-93637	75835	16546	-96769	99804
95036	57298	37438	-20098	32074
37023	-25357	40606	68422	58247
-8831	36975	-47580	40073	90950
-47352	-48611	-93862	4214	-38673
-9830	-6554	-96273	-44331	17521
84568	-6797	21901	86791	22695
-65229	35	10340	90345	41185
-3503	43751	-16828	56416	40758
-15650	26532	-82775	26770	-79130
70702	63524	50314	7443	-25026
-5358	-79729	59172	-25264	-4314
7115	-95278	2094	93939	-58969
